Original_row_number,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,Municipality
527,42,1407,1,3,1,0,0,11,3,36808,LITTLE PINE CREEK',<Null>,SAXONBURG BL',.2 MI. N./OHARA TWP. LINE',99.99,3.864,0,<Null>,<Null>,40321597,79551152,8,3,1,1,16,1939,2,0,2094,2022,A,9.1,0,52,0,1,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,16.8,18.3,0.2,0.2,7.3,10.8,99.99,N,0,N,0,0,8,8,7,7,N,F,56.1,F,41.8,7,2,N,5,9,8,35,1,16,1220,24,N,N,N,<Null>,<Null>,<Null>,18,53,243,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2014,1,1,0,1,1,0,<Null>,Y,5,11521,2032,0,N,42,G,7,197.64,Indiana Township
528,42,1417,1,3,1,0,0,11,3,32624,SR 0028 NB SB',<Null>,HITE RD',0.7 MI. N.E.OF TURNPIKE',99.99,0.454,0,<Null>,<Null>,40331845,79484311,6,3,1,1,16,1970,4,10,8184,2022,A,22.3,2,27,0,1,1,1,1,5,N,0,0,A,5,1,3,2,3,2,1,2,22.3,80.5,85.6,0,0,22.3,22.9,99.99,H,4.47,H,4.6,4.6,8,6,6,N,N,C,45.4,C,45.4,6,9,3,5,N,8,35,1,87,920,24,N,N,N,<Null>,<Null>,<Null>,80,236,1080,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2020,1,1,0,1,7,0,<Null>,Y,N,7998,2032,0,N,42,F,6,1960.24,Harmar Township
529,42,1421,1,3,1,0,1,11,3,32624,SR 0028 NB -SB',<Null>,LITTLE DEER CRE RD',1/4 MI. N.E. OF SR 0076',99.99,0.729,0,<Null>,<Null>,40330000,79491200,5,3,1,1,16,1970,3,8,2870,2022,5,15.5,2,30,0,0,1,1,1,5,N,0,0,A,1,1,3,2,3,2,1,2,21.9,45.4,78,0.2,0.2,22.3,23.2,99.99,H,4.42,H,4.5,99.9,7,7,7,N,N,1,66.2,1,39,7,9,3,5,N,8,37,1,78,121,24,N,N,N,<Null>,<Null>,<Null>,44,129,592,<Null>,<Null>,0,<Null>,0,N,1,<Null>,0,0,2008,1,1,0,0,3,0,<Null>,Y,N,9081,2032,0,N,42,G,7,1809.6,Harmar Township
530,42,1426,1,3,1,0,0,11,3,36808,LITTLE DEER CREEK',<Null>,LTL DEER CREEK RD',1 MI.NORTH OF SR 1016',99.99,6.194,0,<Null>,<Null>,40353090,79495085,6,3,1,1,16,1939,2,0,3759,2022,5,8.2,0,24,0,0,0,0,0,5,0,0,0,A,5,5,3,2,0,0,1,0,8.3,14,15.2,0,0,8.3,9.7,99.99,N,0,N,0,0,5,5,5,5,N,1,98.9,1,59,5,3,N,5,9,5,35,1,16,121,24,N,N,N,<Null>,<Null>,<Null>,13,37,170,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2020,1,6,0,0,4,0,<Null>,Y,5,3962,2032,0,N,42,F,5,147.44,Indiana Township
531,42,1429,1,3,1,0,0,11,3,82800,LITTLE DEER CREEK',<Null>,L.DR.CRK.VALLEY RD',WEST DEER @ ORANGE BELT X',99.99,8.62,0,<Null>,<Null>,40370149,79500148,8,3,1,1,16,1940,2,0,3754,2022,5,9.4,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,7,0,0,2,0,9.3,6.1,13.4,2.1,2.1,9.3,14.8,99.99,N,0,N,0,0,5,4,5,5,N,0,49,0,32.7,4,4,N,5,6,8,35,1,20,121,24,N,N,N,<Null>,<Null>,<Null>,26,77,351,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,4,0,<Null>,Y,4,7884,2032,0,N,42,P,4,198.32,West Deer Township
532,42,1432,1,3,1,0,0,11,3,36808,DEER CREEK',<Null>,COVE RUN RD',300S.W.OF TWP.RD.650',99.99,0,0,<Null>,<Null>,40345565,79514616,5,3,1,1,19,1962,2,0,1111,2022,5,9.1,0,61,0,1,0,1,1,5,0,0,0,A,1,5,3,2,0,0,2,0,9.3,21.6,46.9,0.5,0.5,9.3,10.2,99.99,N,0,N,0,0,8,7,7,6,N,1,94.3,1,56.2,7,5,N,5,7,8,35,1,46,921,24,N,N,N,<Null>,<Null>,<Null>,34,101,462,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2019,1,1,0,1,7,0,<Null>,Y,5,1142,2032,0,N,42,G,7,478.38,Indiana Township
533,42,1433,1,3,1,0,0,11,3,36808,LONG RUN',<Null>,COVE RUN RD',1/2 MI.WEST OF TWP.RD.662',99.99,0.047,0,<Null>,<Null>,40342802,79505206,6,3,1,1,19,1959,2,0,1111,2022,5,5.5,0,45,0,0,0,0,0,5,0,0,0,A,1,5,1,4,0,0,1,0,9,6.1,7,0.6,0.6,9,10.8,99.99,N,0,N,0,0,7,6,5,5,N,1,78.9,1,47.2,5,5,N,5,9,8,35,2,7,121,24,N,N,N,<Null>,<Null>,<Null>,5,26,68,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,7,0,<Null>,Y,4,1142,2032,0,N,42,F,5,75.6,Indiana Township
534,42,1436,1,3,1,0,0,11,3,27608,OVER 28 NB SB',<Null>,BUTLER LOGAN RD',50 NORTH OF SR 1014',99.99,3.945,0,<Null>,<Null>,40341720,79472597,6,3,1,1,17,1974,2,8,1650,2020,5,11,0,32,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,4,0,11,34.4,126.5,0.2,0.2,11,12.2,99.99,H,18.9,H,9.4,8.2,7,8,7,N,N,1,76.2,1,45.4,7,6,7,5,N,8,36,1,136,621,24,N,N,N,<Null>,<Null>,<Null>,106,311,1426,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2019,1,6,0,1,4,0,<Null>,Y,N,2255,2032,0,N,42,G,7,1543.3,Frazer Township
535,42,1439,1,3,1,0,0,11,3,21024,DAYS RUN',<Null>,DAYS RUN ROAD',0.7 MI N OF BAILEYS RUN R',99.99,13.193,0,<Null>,<Null>,40364900,79471497,6,3,1,1,19,1953,2,0,472,2021,5,7.9,0,45,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,1,0,8,7.3,8.8,0,0,8,9.1,99.99,N,0,N,0,0,8,8,5,6,N,1,88.9,1,53.5,5,5,N,5,7,8,35,2,9,121,24,N,N,N,<Null>,<Null>,<Null>,3,20,44,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2006,N,1,0,0,1,0,<Null>,Y,5,725,2032,0,N,42,F,5,80.08,Frazer Township
536,42,1440,1,3,1,0,0,11,3,21024,DAYS RUN',<Null>,DAYS RUN RD',OFF BAILEY RUN RD.',99.99,13.193,0,<Null>,<Null>,40360558,79464451,6,3,1,1,19,1954,2,0,472,2021,5,7.3,0,45,0,1,1,0,0,5,0,0,0,A,1,5,1,1,0,0,1,0,7.6,7.9,9.4,0,0,7.6,8.8,99.99,N,0,N,0,0,8,8,6,6,N,1,72.6,1,43.5,6,4,N,5,7,8,35,2,9,121,24,N,N,N,<Null>,<Null>,<Null>,5,35,66,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2006,N,1,0,0,1,0,<Null>,Y,5,725,2032,0,N,42,F,6,82.72,East Deer Township
537,42,1447,1,3,1,0,0,11,3,32832,LITTLE BULL CREEK',<Null>,PLEASANTVILLE ROAD',3/4 MI SE OF SR 1032',99.99,0.832,0,<Null>,<Null>,40372307,79442936,5,3,1,1,19,1984,2,0,984,2022,A,9.1,0,45,0,1,1,1,1,5,0,0,0,A,1,5,3,2,0,0,1,0,9.1,13.4,14.3,0,0,9.1,10.1,99.99,N,0,N,0,0,8,8,8,6,N,F,59.3,F,45.7,8,6,N,5,9,7,<Null>,<Null>,14,121,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2019,1,1,0,1,3,0,<Null>,Y,5,1131,2032,0,N,42,G,8,144.43,Harrison Township
538,42,1448,1,3,1,0,0,11,3,32832,LITTLE BULL CREEK',<Null>,PLEASANTVILLE ROAD',1/4 MI. S.W. OF SR 1032',99.99,1.362,0,<Null>,<Null>,40374413,79440233,2,3,1,1,19,1972,2,0,984,2022,5,9.4,0,45,0,1,1,1,1,5,0,0,0,A,1,5,5,5,0,0,1,0,12.8,13.7,14.6,0,0,0,0,99.99,N,0,N,0,0,N,4,6,5,N,1,99.9,1,16.3,4,N,N,5,8,8,35,1,15,121,24,N,N,N,<Null>,<Null>,<Null>,15,43,198,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,3,0,<Null>,Y,3,1131,2032,0,N,42,P,4,137.24,Harrison Township
539,42,1454,1,3,1,0,0,11,3,25400,BULL CREEK',<Null>,BAKERSTOWN RD',200 NORTHWEST OF SR 1034',99.99,12.965,1,21028,0,40390241,79475245,3,3,1,1,6,1934,2,0,2982,2022,A,9.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,6,0,0,1,0,9.4,14.3,14.9,0.2,0.2,9.4,10.7,99.99,N,0,N,0,0,8,8,8,7,N,F,45,F,34.7,8,4,N,5,9,8,31,1,15,121,24,N,N,N,<Null>,<Null>,<Null>,48,142,650,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2012,1,1,0,1,4,0,<Null>,Y,5,3415,2032,0,N,42,G,8,159.43,Fawn Township
540,42,1459,1,3,1,0,0,11,3,25400,LITTLE BULL CREEK',<Null>,BAKERSTOWN RD',@ INTER.W/TWP.RD.701',99.99,18.366,0,<Null>,<Null>,40400118,79440659,8,3,1,1,16,1900,2,0,2722,2020,5,10.4,0,20,0,1,1,1,1,5,0,0,0,A,1,5,8,19,0,0,1,0,10.4,6.1,6.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,4,4,0,49,0,32.7,4,N,N,5,6,8,35,2,7,321,24,N,N,Y12,<Null>,<Null>,321,6,19,78,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,7,0,<Null>,Y,3,3115,2032,0,N,42,P,4,63.44,Fawn Township
541,42,1464,1,3,1,0,0,11,3,32832,LITTLE BULL CREEK',<Null>,BURTNER ROAD',300 SE OF SR 0028',99.99,2.672,0,<Null>,<Null>,40375125,79435087,6,3,1,1,16,1970,2,0,9612,2022,5,15.8,0,23,1,1,1,0,1,5,0,0,0,A,1,5,5,6,0,0,1,0,15.2,11,11.3,0,0,15.2,16.5,99.99,N,0,N,0,0,7,6,6,5,N,1,54.4,1,32.7,6,9,N,5,9,8,36,1,11,121,24,N,N,N,<Null>,<Null>,<Null>,6,20,75,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2011,1,1,0,1,6,0,<Null>,Y,4,15029,2032,0,N,42,F,6,186.45,Harrison Township
542,42,1465,1,3,1,0,0,11,3,25400,HOWES RUN',<Null>,HOWES RUN RD.',1850 N.E. OF SR 1034',99.99,0.562,0,<Null>,<Null>,40383792,79460478,8,3,1,1,7,1915,2,0,524,2022,5,7.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,11,0,0,1,0,5.8,7.6,7.6,0,0,5.8,7.3,99.99,N,0,N,0,0,N,5,5,6,N,0,49,0,32.7,5,2,N,5,6,8,35,2,27,121,24,N,N,N,<Null>,<Null>,<Null>,9,28,126,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,4,0,<Null>,Y,4,857,2032,0,N,42,F,5,55.48,Fawn Township
543,42,1468,1,3,1,0,0,11,3,25400,BULL CREEK',<Null>,BULL CREEK ROAD',1200 N.W. OF SR 1033',99.99,2.478,0,<Null>,<Null>,40382983,79462845,8,3,1,1,16,1982,2,0,2030,2022,5,8.5,0,39,0,1,0,0,0,5,0,0,0,A,1,5,5,5,0,0,1,0,8.5,20.4,21.6,0.2,0.2,8.5,9.6,99.99,N,0,N,0,0,6,7,6,5,N,1,83.5,1,20.9,5,4,N,5,6,8,35,2,22,121,24,N,N,N,<Null>,<Null>,<Null>,7,40,91,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,1,5,0,<Null>,Y,3,3098,2032,0,N,42,F,6,207.36,Fawn Township
544,42,1469,1,3,1,0,0,11,3,25400,HOWES RUN',<Null>,BULL CREEK RD',150 S.E. OF SR 1033',99.99,2.478,0,<Null>,<Null>,40382163,79461620,6,3,1,1,16,1930,2,0,2609,2022,5,10.7,0,0,0,0,1,0,0,5,0,0,0,A,1,5,8,11,0,0,1,0,9.1,6.7,6.7,0,0,9.1,10.7,99.99,N,0,N,0,0,N,5,6,6,N,0,49,0,32.7,5,4,N,5,8,8,35,2,7,320,24,N,N,N,<Null>,<Null>,<Null>,5,34,65,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,1960,N,N,N,N,4,0,<Null>,Y,4,4532,2032,0,N,42,F,5,71.69,Fawn Township
545,42,1472,1,3,1,0,0,11,3,25400,BULL CREEK',<Null>,BULL CREEK RD',2800 NORTH TWP. RD. 772',99.99,3.708,0,<Null>,<Null>,40374987,79454847,6,3,1,1,16,1922,2,0,2609,2022,5,7.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,8,11,0,0,1,0,6.1,16.2,16.2,0,0,6.1,7.3,99.99,N,0,N,0,0,N,5,5,5,N,0,49,0,32.7,5,2,N,5,9,8,34,1,16,320,24,N,Y24,N,<Null>,821,<Null>,14,42,191,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,4,0,<Null>,Y,4,4532,2032,0,N,42,F,5,118.26,Fawn Township
546,42,1475,1,3,1,0,0,11,3,21024,SR 9109 N&S  PINE ALLRIV',<Null>,New Kensington Brg',New Kensington Bridge',5.47,0,1,21038,0,40334900,79462730,11,3,1,1,14,1927,2,3,15231,2022,5,8.2,0,99,1,1,1,0,0,2,1,999.7,9999.9,A,5,8,3,10,3,3,3,11,8.5,112.8,465.7,0.2,1.6,8.4,11.6,5.47,H,4.34,H,99.9,0,6,5,5,8,N,1,45.4,1,27.2,5,3,5,5,9,6,35,2,466,321,24,Y24,Y60,N,321,820,<Null>,101,296,1358,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,1989,1,1,0,1,7,0,1,Y,7,20700,2032,0,N,42,F,5,5402.12,East Deer Township
547,42,1477,1,3,1,0,0,11,3,76104,SR 0028',<Null>,BAKERSTOWN ROAD',NEAR TARENTUM INTERCHANGE',99.99,0,0,<Null>,<Null>,40362726,79454766,8,3,1,1,19,1983,2,8,1036,2022,5,9.8,0,10,0,1,0,0,1,5,N,0,0,A,1,1,5,2,0,0,4,0,9.1,23.2,65.5,0.2,0.2,9.1,10.4,99.99,H,4.51,H,3.8,4.9,7,7,6,N,N,1,79.8,1,29,6,5,3,5,N,5,35,2,66,121,24,N,N,N,<Null>,<Null>,<Null>,12,43,164,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,3,0,1,5,0,<Null>,Y,N,2019,2032,0,N,42,F,6,681.2,Tarentum Borough
548,42,1484,1,3,1,0,0,11,3,22992,WYLIE RUN',<Null>,GLASSPORT ROAD',NEAR LOVEDALE RD',99.99,15.994,0,<Null>,<Null>,40164665,79522826,8,3,1,1,16,1905,2,0,5506,2022,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,8,11,0,0,1,0,6.4,8.5,15.2,0,0,6.4,7.3,99.99,N,0,N,0,0,N,5,4,4,N,0,49,0,32.7,4,2,N,5,8,7,35,2,22,321,24,N,N,Y12,<Null>,<Null>,321,12,36,165,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,5,0,<Null>,Y,3,8382,2032,0,N,42,P,4,110.96,Lincoln Borough
549,42,1497,1,3,1,0,0,11,3,26896,SUNFISH RUN',<Null>,SUNFISH RD',3/4 MI. NORTH OF SR 0136',99.99,0,0,<Null>,<Null>,40120904,79530690,11,3,1,1,19,1949,2,0,168,2022,5,7.9,0,45,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,1,0,7.9,5.5,6.1,0,0,7.9,8.7,99.99,N,0,N,0,0,5,5,5,5,N,0,72.6,0,43.5,5,5,N,5,8,8,35,2,6,120,24,N,N,N,<Null>,<Null>,<Null>,4,25,55,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,18,0,<Null>,Y,4,250,2032,0,N,42,F,5,53.07,Forward Township
550,42,1503,1,3,1,0,0,11,3,43408,WYLIE RUN',<Null>,LOVEDALE RD',238S.W.OF PORTVUE RD',99.99,3.003,0,<Null>,<Null>,40170373,79504158,3,3,1,1,16,1972,2,0,6943,2022,5,8.8,0,45,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,0,2,0,9.8,3.4,7.9,0,0,9.4,10.7,99.99,N,0,N,0,0,N,N,N,5,6,0,49,0,32.7,6,3,N,5,7,8,<Null>,<Null>,9,120,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,3,0,<Null>,Y,8,8997,2032,0,N,42,F,6,84.53,Elizabeth Township
551,42,1507,1,3,1,0,0,11,3,26896,BR.BECKETS RUN',<Null>,ELLA HOLLOW RD',564NORTH OF SR 0136',99.99,0,0,<Null>,<Null>,40122844,79512863,6,3,1,1,8,1926,2,0,236,2020,5,7,0,45,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,4.9,5.8,6.4,0,0,4.9,6.9,99.99,N,0,N,0,0,4,4,4,4,N,0,49,0,32.7,4,2,N,5,7,4,31,1,6,120,24,N,N,N,<Null>,<Null>,<Null>,14,40,184,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,6,0,<Null>,Y,3,989,2032,0,N,42,P,4,44.16,Forward Township
552,42,1508,1,3,1,0,0,11,3,26896,BR.OF BECKETS RUN',<Null>,ELIZABETH RD',1600NORTH OF SR 0136',99.99,0,0,<Null>,<Null>,40123786,79513268,6,3,1,1,8,1952,2,0,236,2020,5,7.3,0,45,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,1,0,6.5,6.1,6.1,0,0,6.5,7.2,99.99,N,0,N,0,0,N,N,N,4,5,0,49,0,32.7,5,4,N,5,7,8,35,2,6,120,24,N,N,N,<Null>,<Null>,<Null>,6,25,79,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,6,0,0,6,0,<Null>,Y,8,989,2032,0,N,42,F,5,43.92,Forward Township
553,42,1511,1,3,1,0,0,11,3,23000,BOYDS HOLLOW RUN',<Null>,BOYDS HOLLOW ROAD',.2 MI SW OF SR 2017',99.99,0,0,<Null>,<Null>,40161189,79480004,6,3,1,1,19,1936,2,0,558,2022,5,5.8,0,60,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.6,6.1,7.6,0,0,7.6,8.2,99.99,N,0,N,0,0,5,5,5,4,N,0,49,0,32.7,5,4,N,5,7,6,31,1,7,120,24,N,N,N,<Null>,<Null>,<Null>,17,50,231,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,9,0,<Null>,Y,3,1078,2032,0,N,42,F,5,62.32,Elizabeth Township
554,42,1512,1,3,1,0,0,11,3,23000,GILLESPIE RUN',<Null>,LONG HOLLOW RD',1 MI.NORTH OF SR0136',99.99,0.916,0,<Null>,<Null>,40134102,79491703,6,3,1,1,17,1962,2,0,1531,2022,5,7.6,0,0,0,0,1,0,0,5,0,0,0,A,1,5,1,1,0,0,1,0,9.8,6.1,7,0.5,0.5,9.8,11.6,99.99,N,0,N,0,0,7,7,6,6,N,1,46.3,1,28.1,6,5,N,5,7,5,35,2,7,120,24,N,N,N,<Null>,<Null>,<Null>,3,24,44,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,6,0,<Null>,Y,5,1236,2032,0,N,42,F,6,81.2,Elizabeth Township
555,42,1515,1,3,1,0,0,11,3,23000,GILLESPIE RUN',<Null>,PINEVIEW DRIVE',1000N.E.OF INTER.W/685',99.99,1.799,0,<Null>,<Null>,40135042,79491089,6,3,1,1,17,1930,2,0,1531,2022,5,6.7,0,10,0,0,1,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.2,5.5,7.3,0,0,7.2,7.8,99.99,N,0,N,0,0,5,4,4,4,N,1,99.9,1,78,4,3,N,5,7,8,35,1,7,120,24,N,N,N,<Null>,<Null>,<Null>,6,18,82,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,6,0,<Null>,Y,4,1236,2032,0,N,42,P,4,56.94,Elizabeth Township
556,42,1516,1,3,1,0,0,11,3,23000,DOUGLAS RUN',<Null>,PINEVIEW DR',@INTER.W/ROUND HILL RD',99.99,2.702,0,<Null>,<Null>,40141746,79490161,5,3,1,1,17,1940,3,0,1531,2022,5,9.1,0,30,1,1,1,1,0,5,0,0,0,A,1,5,1,19,0,0,2,0,14,6.7,15.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,5,0,49,0,32.7,5,N,N,5,7,8,35,2,15,120,24,N,N,N,<Null>,<Null>,<Null>,21,61,279,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,0,6,0,<Null>,Y,4,1236,2032,0,N,42,F,5,138.32,Elizabeth Township
557,42,1521,1,3,1,0,0,11,3,23000,WILDCAT RUN',<Null>,BUENA VISTA RD',AT WILDCAT ROAD',99.99,9.453,0,<Null>,<Null>,40163558,79481711,6,3,1,1,17,1938,2,0,1626,2022,5,8.8,0,0,0,0,0,0,0,5,0,0,0,A,5,5,8,11,0,0,1,0,7,7.3,10.4,1.8,1.8,7,11.9,99.99,N,0,N,0,0,4,4,6,6,N,0,49,0,32.7,4,3,N,5,8,8,35,1,10,320,24,N,N,Y12,<Null>,<Null>,321,17,51,233,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,N,N,N,4,0,<Null>,Y,4,2522,2032,0,N,42,P,4,123.76,Elizabeth Township
558,42,1522,1,3,1,0,0,11,3,23000,WILDCAT RUN',<Null>,BEUNA VISTA RD',NEAR WILDCAT ROAD',99.99,9.453,0,<Null>,<Null>,40163986,79482243,8,3,1,1,17,1981,2,0,1626,2022,5,8.5,0,0,0,1,1,0,0,5,0,0,0,A,1,5,3,19,0,0,1,0,8.5,6.4,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,0,49,0,32.7,6,N,N,5,7,8,35,2,6,120,24,N,N,N,<Null>,<Null>,<Null>,4,12,56,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,4,0,<Null>,Y,8,2522,2032,0,N,42,F,6,54.4,Elizabeth Township
559,42,1525,1,3,1,0,0,11,3,23000,DOUGLAS RUN',<Null>,DOUGLASS RUN RD',NEAR WESTMORELAND CO.',99.99,0,0,<Null>,<Null>,40143254,79482272,40,3,1,1,16,1986,2,0,3963,2021,5,10.1,0,30,0,1,1,1,1,5,0,0,0,A,1,5,3,19,0,0,1,0,10.1,11.9,11.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,5,0,49,0,32.7,5,N,N,5,6,8,<Null>,<Null>,19,120,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,16,0,<Null>,Y,3,5184,2032,0,N,42,F,5,120.19,Elizabeth Township
560,42,1532,1,3,1,0,0,11,3,37816,CLAIRTON BLVD',<Null>,RIDGE ROAD',1 MI  N OF ELIZABETH BR.',99.99,3.766,0,<Null>,<Null>,40164959,79542354,1,3,1,1,17,1987,2,8,2074,2022,5,13.4,0,30,0,1,0,0,1,5,N,0,0,A,1,1,5,2,0,0,1,0,13.4,35.7,36.9,0.2,0.2,13.4,14.5,99.99,H,9.75,H,1.2,0.3,6,7,7,N,N,1,99.9,1,62.6,7,7,3,5,N,8,<Null>,<Null>,37,721,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,1,0,1,6,0,<Null>,Y,N,10668,2032,0,N,42,F,6,535.05,Jefferson Hills Borough
